"Code_Group","Group_Description","Code","Description","MEX","USA","CAN"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030742","Molluscs; cuttle fish and squid, whether in shell or not, live, fresh or chilled","n.a","0","0"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030743","Molluscs; cuttle fish and squid, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, frozen","n.a","0","0"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030752","Molluscs; octopus (Octopus spp.), frozen","n.a","0","0"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030772","Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen","n.a","0","3.25"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030782","Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, live, fresh or chilled","n.a","0","0"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030783","Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen","n.a","0","2"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030784","Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, frozen","n.a","0","2"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030787","Molluscs; abalone (Haliotis spp.), whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","n.a","0","2"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030788","Molluscs; stromboid conchs (Strombus spp.), whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process","n.a","0","2"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030792","Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, frozen","n.a","0","2"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030812","Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothuroidea), frozen","n.a","0","2"
"03","Fish and crustaceans, molluscs and other aquatic invertebrates","030822","Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), frozen","n.a","0","2"
"08","Fruit and nuts, edible; peel of citrus fruit or melons","080521","Fruit, edible; mandarins (including tangerines and satsumas), fresh or dried","n.a","1.29","0"
"08","Fruit and nuts, edible; peel of citrus fruit or melons","080522","Fruit, edible; clementines, fresh or dried","n.a","1.52","0"
"08","Fruit and nuts, edible; peel of citrus fruit or melons","080529","Fruit, edible; tangelos, wilkings and similar citrus hybrid, fresh or dried","n.a","1.52","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121150","Ephedra, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered","n.a","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130214","Vegetable saps and extracts; of ephedra","n.a","1","0"
"16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof","160418","Fish preparations; shark fins, prepared or preserved, whole or in pieces (but not minced)","n.a","5","7"
"22","Beverages, spirits and vinegar","220291","Non-alcoholic beverages; non-alcoholic beer","n.a","0.21","0"
"22","Beverages, spirits and vinegar","220299","Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, not including fruit or vegetable juices of heading no. 2009","n.a","13.64","40.06"
"22","Beverages, spirits and vinegar","220422","Wine; still, in containers holding more than 2 litres but not more than 10 litres","n.a","8.21","0"
"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","271000",NA,"n.a","n.a.","n.a."
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281112","Hydrogen cyanide (hydrocyanic acid)","n.a","4.2","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281211","Carbonyl dichloride (phosgene)","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281212","Phosphorus oxychloride","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281213","Phosphorus trichloride","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281214","Phosphorus pentachloride","n.a","0","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281215","Sulphur monochloride","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281216","Sulphur dichloride","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281217","Thionyl chloride","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","281219","Arsenic trichloride and other chlorides and chloride oxides, n.e.c. in item no. 2812","n.a","3.7","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","285310","Inorganic compounds; cyanogen chloride (chlorcyan)","n.a","2.8","0"
"28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes","285390","Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams","n.a","1.8","0"
"29","Organic chemicals","290383","Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons; mirex (ISO)","n.a","5.5","0"
"29","Organic chemicals","290393","Halogenated derivatives of aromatic hydrocarbons; pentachlorobenzene (ISO)","n.a","5.5","0"
"29","Organic chemicals","290394","Halogenated derivatives of aromatic hydrocarbons; hexabromobiphenyls","n.a","5.5","0"
"29","Organic chemicals","290431","Derivatives of hydrocarbons; perfluorooctane sulphonic acid, whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290432","Derivatives of hydrocarbons; ammonium perfluorooctane sulphonate, whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290433","Derivatives of hydrocarbons; lithium perfluorooctane sulphonate, whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290434","Derivatives of hydrocarbons; potassium perfluorooctane sulphonate, whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290435","Derivatives of hydrocarbons; salts of perfluorooctane sulphonic acid n.e.c in heading no. 2904, whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290436","Derivatives of hydrocarbons; perfluorooctane sulphonyl fluoride, whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290491","Derivatives of hydrocarbons; trichloronitromethane (chloropicrin), whether or not halogenated","n.a","3.7","0"
"29","Organic chemicals","290499","Derivatives of hydrocarbons n.e.c. in heading no. 2904, whether or not halogenated","n.a","5.3","0"
"29","Organic chemicals","291050","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, endrin (ISO)","n.a","4.8","0"
"29","Organic chemicals","291462","Quinones; coenzyme Q10 (ubidecarenone (INN))","n.a","5.5","0"
"29","Organic chemicals","291471","Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives; chlordecone (ISO)","n.a","4","0"
"29","Organic chemicals","291479","Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives, other than chlordecone (ISO)","n.a","3","0"
"29","Organic chemicals","291817","Acids; carboxylic acids, (with alcohol function but without other oxygen function), 2,2-Diphenyl-2-hydroxyacetic acid (benzilic acid)","n.a","5.8","0"
"29","Organic chemicals","292021","Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, dimethyl phosphite","n.a","3.7","0"
"29","Organic chemicals","292022","Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl phosphite","n.a","3.7","0"
"29","Organic chemicals","292023","Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, trimethyl phosphite","n.a","3.7","0"
"29","Organic chemicals","292024","Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, triethyl phosphite","n.a","3.7","0"
"29","Organic chemicals","292029","Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920","n.a","3.7","0"
